iter,psnr
1874,30.936171
1875,30.944166
1876,30.778357
1877,30.686342
1878,30.915997
1879,31.124844
1880,30.736570
1881,30.888481
1882,30.549215
1883,30.597713
1884,31.213514
1885,31.112968
1886,30.594391
1887,30.624836
1888,30.851662
1889,30.752197
1890,30.868345
1891,30.918543
1892,30.965012
1893,30.867321
1894,30.597630
1895,30.787676
1896,30.823475
1897,30.830479
1898,30.809277
1899,30.876184
1900,30.511845
1901,30.637306
1902,30.960575
1903,30.754391
1904,31.148308
1905,30.944042
1906,30.855753
1907,31.071053
1908,30.786610
1909,31.017302
1910,30.784077
1911,30.874207
1912,30.643839
1913,30.673630
1914,30.815773
1915,31.033047
1916,30.886787
1917,30.970791
1918,30.715122
1919,30.862528
1920,30.909428
1921,30.821953
1922,30.916676
1923,30.796186
1924,31.155806
1925,30.893469
1926,30.945642
1927,30.898254
1928,30.814373
1929,30.802942
1930,31.012238
1931,30.891459
1932,30.893967
1933,30.923433
1934,30.634197
1935,30.602169
1936,30.877533
1937,31.011747
1938,31.178467
1939,30.703096
1940,30.454977
1941,30.674116
1942,30.820181
1943,31.200184
1944,30.880812
1945,30.326704
1946,30.632130
1947,30.670448
1948,30.906195
1949,31.370605
1950,30.521049
1951,30.783777
1952,31.207996
1953,31.294926
1954,30.714035
1955,30.951921
1956,31.165808
1957,30.984539
1958,30.802670
1959,31.217463
1960,30.869240
1961,31.136740
1962,30.878704
1963,31.159159
1964,30.917292
1965,30.741072
1966,31.194874
1967,30.819189
1968,30.924591
1969,30.973858
1970,31.154041
1971,30.729256
1972,30.694130
1973,30.757614
1974,31.105589
1975,30.963589
1976,31.018993
1977,30.785795
1978,31.241535
1979,30.853481
1980,30.834030
1981,30.864584
1982,30.520412
1983,30.975481
1984,30.773739
1985,30.572508
1986,30.372330
1987,30.947868
1988,31.063377
1989,30.674614
1990,31.012587
1991,30.982908
1992,30.903027
1993,30.863892
1994,30.995384
1995,30.777124
1996,30.978998
1997,30.768097
1998,31.014608
1999,30.926416
2000,31.024233
