iter,psnr
1874,24.466036
1875,24.218754
1876,24.419352
1877,24.317562
1878,24.596123
1879,24.562838
1880,24.222607
1881,24.780706
1882,24.396124
1883,24.757610
1884,24.315445
1885,24.807261
1886,24.757774
1887,24.620499
1888,24.615568
1889,24.598238
1890,24.784214
1891,24.420250
1892,24.492212
1893,24.596373
1894,24.574520
1895,24.570929
1896,24.761887
1897,24.843184
1898,24.687321
1899,24.749254
1900,24.811691
1901,25.026043
1902,24.619106
1903,24.956221
1904,24.808903
1905,25.038532
1906,25.056910
1907,24.970484
1908,24.855423
1909,24.935419
1910,24.934349
1911,24.910643
1912,25.125990
1913,25.094872
1914,24.817841
1915,25.084162
1916,25.035116
1917,25.017843
1918,24.909105
1919,24.831917
1920,24.894903
1921,24.737112
1922,25.025301
1923,24.826040
1924,25.022640
1925,25.140684
1926,25.116732
1927,25.080217
1928,25.062855
1929,25.006878
1930,24.952509
1931,25.134602
1932,25.208628
1933,24.782902
1934,25.210033
1935,25.180515
1936,25.216076
1937,24.810625
1938,25.123272
1939,25.072559
1940,24.976002
1941,25.158110
1942,24.854568
1943,24.928015
1944,24.926537
1945,24.853455
1946,24.716469
1947,25.323742
1948,24.937328
1949,24.897079
1950,24.931730
1951,25.095737
1952,24.841167
1953,24.881586
1954,25.036436
1955,24.917051
1956,24.937634
1957,25.082088
1958,24.562826
1959,24.910175
1960,24.995420
1961,25.139093
1962,25.231762
1963,24.795425
1964,25.129869
1965,25.111214
1966,24.762407
1967,24.922838
1968,25.002668
1969,25.093838
1970,24.887806
1971,25.222935
1972,25.025194
1973,25.024097
1974,25.174061
1975,24.953173
1976,24.917788
1977,25.264801
1978,25.216919
1979,24.972603
1980,24.921083
1981,25.098743
1982,24.893055
1983,24.944818
1984,25.191694
1985,24.952070
1986,24.948854
1987,24.988941
1988,25.310966
1989,24.911633
1990,25.084764
1991,25.177008
1992,24.857849
1993,25.207397
1994,24.924696
1995,25.123489
1996,25.083536
1997,25.183851
1998,25.139526
1999,25.139221
2000,25.077848
