iter,psnr
1874,26.395979
1875,26.448277
1876,26.609928
1877,26.655401
1878,26.355795
1879,26.558392
1880,26.433512
1881,26.661032
1882,26.721027
1883,26.422403
1884,26.531084
1885,26.567333
1886,26.764360
1887,26.605055
1888,26.594372
1889,26.556757
1890,26.600014
1891,26.430239
1892,26.210630
1893,26.632353
1894,26.497480
1895,26.587387
1896,26.447042
1897,26.366203
1898,26.677469
1899,26.550287
1900,26.498388
1901,26.530716
1902,26.292389
1903,26.485046
1904,26.223761
1905,26.785324
1906,26.748800
1907,26.588444
1908,26.378454
1909,26.702784
1910,26.444759
1911,26.352396
1912,26.650614
1913,26.664932
1914,26.400101
1915,26.743149
1916,26.582628
1917,26.615559
1918,26.615198
1919,26.490494
1920,26.418547
1921,26.613264
1922,26.624676
1923,26.386559
1924,26.668938
1925,26.759333
1926,26.660833
1927,26.483999
1928,26.698967
1929,26.753288
1930,26.641485
1931,26.690212
1932,26.801363
1933,26.316103
1934,26.413033
1935,26.521620
1936,26.821238
1937,26.298563
1938,26.472225
1939,26.618114
1940,26.479284
1941,26.704254
1942,26.395502
1943,26.342459
1944,26.460695
1945,26.474880
1946,26.483221
1947,26.727098
1948,26.610994
1949,26.477421
1950,26.321707
1951,26.358646
1952,26.496695
1953,26.578970
1954,26.376839
1955,26.161282
1956,26.406668
1957,26.454655
1958,26.232481
1959,26.260897
1960,26.314291
1961,26.461611
1962,26.715464
1963,26.316511
1964,26.260696
1965,26.473795
1966,26.539173
1967,26.475864
1968,26.217615
1969,26.407248
1970,26.288061
1971,26.807522
1972,26.544033
1973,26.534554
1974,26.614742
1975,26.549389
1976,26.483311
1977,26.614204
1978,26.787939
1979,26.513155
1980,26.618687
1981,26.452799
1982,26.207636
1983,26.494024
1984,26.677015
1985,26.559713
1986,26.401518
1987,26.551962
1988,26.880102
1989,26.449915
1990,26.574268
1991,26.668388
1992,26.475798
1993,26.593763
1994,26.689413
1995,26.744581
1996,26.595104
1997,26.731016
1998,26.834654
1999,26.450640
2000,26.496914
