iter,psnr
1874,25.058006
1875,25.161816
1876,24.977333
1877,25.028776
1878,25.177950
1879,25.089878
1880,24.899288
1881,25.370472
1882,25.291067
1883,25.053473
1884,24.846918
1885,25.151136
1886,25.422382
1887,24.952316
1888,24.870234
1889,25.092442
1890,24.801161
1891,24.421083
1892,24.777792
1893,25.117710
1894,24.819267
1895,24.890814
1896,25.055098
1897,24.919283
1898,25.033487
1899,25.151241
1900,24.931170
1901,25.209644
1902,24.832256
1903,25.083494
1904,24.708860
1905,25.357483
1906,25.242407
1907,24.989271
1908,25.101179
1909,25.260658
1910,24.962759
1911,24.998756
1912,25.240028
1913,25.086679
1914,25.053211
1915,25.310547
1916,24.903259
1917,24.979183
1918,25.134554
1919,24.858204
1920,24.911203
1921,24.963758
1922,25.016680
1923,24.801645
1924,25.095165
1925,25.158833
1926,25.123819
1927,25.119095
1928,25.150358
1929,25.135159
1930,25.104589
1931,25.170912
1932,25.290854
1933,24.939352
1934,25.214680
1935,25.385248
1936,25.353352
1937,24.788124
1938,24.970154
1939,25.073130
1940,25.078604
1941,25.144638
1942,24.973728
1943,25.080994
1944,25.061775
1945,24.970861
1946,25.005976
1947,25.347574
1948,25.066700
1949,25.055382
1950,25.058453
1951,25.063225
1952,25.120613
1953,25.045046
1954,24.987820
1955,25.055458
1956,25.037916
1957,25.279339
1958,24.672235
1959,25.097061
1960,25.178900
1961,25.157379
1962,25.302084
1963,25.076677
1964,25.079525
1965,25.189775
1966,24.924828
1967,25.088659
1968,25.046627
1969,25.108616
1970,24.943008
1971,25.422503
1972,25.066925
1973,25.055403
1974,25.245762
1975,25.002680
1976,25.090837
1977,25.353275
1978,25.334417
1979,25.039240
1980,25.058277
1981,25.055944
1982,24.932278
1983,25.134737
1984,25.363794
1985,25.105713
1986,24.960104
1987,25.174641
1988,25.271221
1989,24.951141
1990,25.250641
1991,25.243452
1992,24.926687
1993,25.122803
1994,25.112207
1995,25.215094
1996,25.187265
1997,25.402582
1998,25.462662
1999,25.128443
2000,25.168222
