iter,psnr
1874,24.383911
1875,24.461979
1876,24.161594
1877,24.171743
1878,24.497467
1879,24.409662
1880,24.023888
1881,24.344976
1882,24.542641
1883,24.300785
1884,24.013720
1885,24.159048
1886,24.373205
1887,24.190937
1888,23.829098
1889,24.385193
1890,23.630301
1891,23.866323
1892,24.112707
1893,23.899281
1894,24.019783
1895,23.998156
1896,23.491404
1897,23.719259
1898,24.383465
1899,23.438156
1900,23.684639
1901,24.150726
1902,23.458330
1903,23.918974
1904,23.874037
1905,24.066200
1906,24.160370
1907,23.895817
1908,23.910830
1909,24.215389
1910,24.084021
1911,24.085318
1912,24.132343
1913,24.256100
1914,23.786472
1915,24.252640
1916,24.115303
1917,24.033899
1918,24.016434
1919,24.000809
1920,23.964443
1921,23.887821
1922,24.182072
1923,23.954857
1924,24.459618
1925,24.235542
1926,24.203699
1927,24.451939
1928,24.298178
1929,24.222069
1930,24.199244
1931,24.319536
1932,24.301264
1933,23.993122
1934,24.219904
1935,24.260462
1936,24.213137
1937,24.057842
1938,24.129356
1939,24.232658
1940,24.152502
1941,24.396233
1942,24.312223
1943,24.215015
1944,24.220669
1945,24.247751
1946,24.158606
1947,24.530313
1948,24.268568
1949,24.266354
1950,24.141186
1951,24.220919
1952,24.275560
1953,24.083893
1954,24.109375
1955,24.296091
1956,23.984589
1957,24.275206
1958,23.825888
1959,24.355484
1960,24.218866
1961,24.264637
1962,24.503454
1963,24.170832
1964,24.282267
1965,24.245539
1966,24.130186
1967,24.204376
1968,24.223312
1969,24.204424
1970,24.238686
1971,24.517000
1972,24.217640
1973,24.264805
1974,24.501715
1975,24.305515
1976,24.123276
1977,24.596886
1978,24.294197
1979,24.376398
1980,24.185387
1981,24.403429
1982,24.298697
1983,24.204527
1984,24.576645
1985,24.183546
1986,24.442997
1987,24.340204
1988,24.482183
1989,24.316380
1990,24.313374
1991,24.456171
1992,24.169065
1993,24.348328
1994,24.382515
1995,24.339430
1996,24.492302
1997,24.467224
1998,24.618952
1999,24.215630
2000,24.289192
